"Program","xPONENT","","Intelliflex"
"Build",""
"Date","2023-04-07","14:23"



"SN","IFLEXP22311001"
"Batch","PLATE_04072023_RUN002"
"Version","1"
"Operator","TBD"
"ComputerName","TBD"
"Country Code","409"
"ProtocolName",""
"ProtocolVersion","N/A"
"ProtocolDescription",""
"ProtocolDevelopingCompany",""
"PanelName","62plex_CVI_VPD_MALCOM [v1]"
"MaxSampleUptakeVolume","50 ul"
"DDGate","7000 to 30000"
"SampleTimeout","40 sec"
"BatchStartTime","2023-04-07 12:39"
"BatchStopTime","2023-04-07 13:50"
"BatchDescription",""
"ProtocolPlate","Name","TBD","Type","96","Plates","1"
"ProtocolMicrosphere","Map","TBD","Type","TBD","Count","TBD"
"ProtocolAnalysis","Off"
"NormBead","None"
"ProtocolHeater","Off"
"ProtocolOperatingMode","Luminex® 200™ Low PMT"
"BeadType","MagPlex"
"PrePlateRoutine",""
"PostPlateRoutine","Weekly Maintenance"
"PostWellRoutine",""
"PlateReadDirection","Horizontal"


"Most Recent Calibration and Control Results:"
"Last Calibration","Calibrated 04/04/2023 09:50"
"Last Verification","Verified 04/07/2023 08:55"
"Last Fluidics Test","Lot Expired 04/07/2023 09:08"

"CALInfo:"
"Classification Calibrator"
"Lot","ExpirationDate","CalibrationTime","CL1 Calibrated","CL1 Gain Final Volts","CL2 Calibrated","CL2 Gain Final Volts","CL3 Calibrated","CL3 Gain Final Volts","EDR Gain Calibrated","EDR Gain Final Volts","Lx200 RP1 High Gain Calibrated","Lx200 RP1 High Gain Final Volts","Lx200 RP1 Low Gain Calibrated","Lx200 RP1 Low Gain Final Volts","DDMag Calibrated","DDMag Gain Final Volts","DDMicro Calibrated","DDMicro Gain Final Volts","Standard RP1 Gain Calibrated","Standard RP1 Gain Final Volts"
"B88778","06/14/2023 00:00","04/04/2023 09:50","True","85.48","True","85.93","True","83.90","True","84.03","True","575.85","True","467.74","True","59.04","True","86.47","True","606.00"

"Samples","83","Min Events","","Per Bead"

"Results"

"DataType:","Median"
"Location","Sample","Adenovirus T3","Adenovirus T5","Bordetella p. Toxin","Bordetella p. FHA","HKU1_S","OC43_NP","OC43_S","HKU1_NP","CMV","Diptheria Toxin","229E_NP","Mumps_NP","EBV gp125","NL63_NP","Echovirus","Enterovirus CoxB3 VP1","HBeAg","NL63_S","229E_S","HBcAg","HCcAg","Measles_NP","ADE5","HEV ORF2","Measles lysate","Rub","ADE40","Mumps lysate","Tet_Tox","FluA","Norovirus GII.4 VLP","Norovirus GII.4 VP1","Norovirus GII.6 VLP","Respiratory Syncytial A","Respiratory Syncytial B","RSV gG","Rhinovirus T1A lysate","Rotavirus VP7","Tetanus Toxin","Varicella-Zoster Virus","Toxoplasma gondii SAG2","Hepatitis A","HBsAg","Mumps","Rubella Capsid","Rubella E2","HPV 16","HPV 18","Varicella-Zoster Virus ORF26","Lepto_CNR","OspA","OspC","p41B31","p41PKo","VlsEB31","VlSEPBi","B.Afzelii","B.Garinii","B.b Flagellin","B.b VlsE","OspB","EColi_lysat","Total Events"
"28(1,C4)","2-SERPR5312","603.16016","572.65991","364.4422","4382.10742","193.31155","1802.91064","801.95209","499.94815","941.09595","1661.11707","501.27344","330.37988","411.39066","1485.96948","1480.12537","1500.19336","603.05261","1352.42944","6107.74512","1041.70447","348.82837","228.88698","1659.02747","324.26385","431.05032","1702.85364","7413.94971","566.67975","8597.53809","338.05154","2309.85645","2031.05103","1855.58923","381.96591","1455.52966","288.55234","288.06409","489.8125","511.82495","6246.86768","345.15268","325.0795","2823.05811","360.86844","380.23486","500.65747","438.16251","746.62317","355.3555","2388.46655","383.37769","865.27283","501.78448","584.41418","176.14445","331.62119","601.17535","847.28601","489.85577","187.24591","420.76398","1120.06396","3996"
"29(1,C5)","2-SERPR5320","2557.72705","8194.59473","470.3374","3527.08936","1128.14978","672.14703","905.55823","500.30872","3269.37915","4630.54004","313.99466","315.38116","1376.2323","495.89374","2544.78809","2019.63208","609.78387","800.14093","811.19183","889.47156","664.51599","279.18991","9189.99512","737.92267","961.2171","1071.6239","1529.172","399.68347","7734.97559","154.98032","2453.72192","2931.12573","11038.69336","426.49054","1402.65613","802.4826","475.46231","8391.98242","728.05774","18214.39648","769.66949","586.18048","15525.52637","418.28714","528.17688","2140.1897","3835.53711","682.86493","366.13379","12351.46387","1728.73145","2468.34033","1587.93787","1710.3363","271.3815","2079.41382","13644.18848","3028.25098","1723.38843","176.5287","1801.40881","1731.74609","3927"
"30(1,C6)","2-SERPR5328","3688.48315","4238.03027","178.15956","3686.91284","898.72253","3203.9187","4404.03711","456.19586","363.90454","5088.89697","479.30768","196.07733","5794.15088","897.61774","2154.12061","2997.78296","611.2381","270.74564","2153.79077","937.86035","671.98602","131.14401","13143.80859","866.99249","364.08267","558.57025","2054.10889","406.86136","3861.3103","371.63141","4538.72217","2607.18457","3041.77295","418.35818","1315.35266","154.15567","535.58057","452.63635","472.75589","4444.48291","731.64435","401.41345","566.25989","367.83047","431.76376","518.38794","336.89749","611.05774","404.09991","1329.55933","237.94658","282.09451","286.79858","305.10504","121.14174","297.97934","159.8775","763.67517","327.67847","281.0647","341.40552","539.63507","3306"
"31(1,C7)","2-SERPR5336","2112.40674","5100.09424","371.51855","10508.08594","1629.59167","582.46466","1134.2594","431.34671","3293.44067","2653.59302","203.75989","211.10649","15533.95605","452.72012","1179.1864","2251.6958","832.57733","505.82574","2093.24829","2121.57275","1961.23364","669.89105","8966.56055","981.68799","1516.00366","477.63474","3689.66772","530.75208","11666.56641","1141.33228","4525.46143","3844.06226","5233.74561","642.21326","1582.76636","784.39178","1013.83594","1689.80151","1889.53491","2087.60229","1285.85217","676.54126","1297.85461","654.43707","695.3833","1044.21741","462.39951","841.24847","518.55017","1427.02795","1443.7207","900.59027","1111.02454","1336.93823","199.65994","1295.51672","306.75888","298.61954","1220.91833","178.60187","1327.86414","202.5258","3288"
"32(1,C8)","2-SERPR5344","1036.59436","2990.86133","403.81207","3122.42236","5174.73633","1264.06274","2194.80933","526.659","2695.55322","3997.84521","394.74695","1423.02161","14180.60254","1125.20618","2252.59326","3719.71313","261.59067","626.10138","2017.27856","1317.23889","419.09033","684.52429","11340.89453","529.49701","638.66034","1571.39978","2779.07446","302.22574","9462.95508","312.58371","3384.42188","3187.59839","5282.78711","221.74005","696.80127","673.23151","261.08517","205.83659","2646.21606","6547.15723","437.54739","229.9977","896.31146","246.81306","261.74329","287.20334","303.62173","627.09351","438.75357","475.3298","1385.5376","593.98071","1223.87805","1317.14771","125.33041","1543.72229","82.17127","129.17255","1512.23669","130.69295","1254.50122","309.62695","3942"
"33(1,C9)","2-SERPR5352","501.51108","2562.19507","215.89397","10499.56152","2174.60132","810.22455","2868.15015","351.17441","5748.6416","405.98373","188.30753","183.84479","998.61884","601.56909","313.97543","673.5882","327.06985","205.08344","1005.42126","783.19757","409.65195","159.60658","3094.59253","220.81696","294.93478","1500.17834","2139.18188","250.18709","7289.38965","419.94861","508.01511","585.94385","291.60281","550.70496","1140.11523","328.23291","158.13786","158.07602","558.83752","5173.32617","185.07155","268.17035","205.81421","318.07211","220.78125","636.51062","139.9015","152.61705","110.02202","738.50134","344.61172","242.85146","385.13901","396.36932","74.90008","342.1326","120.70804","193.04469","343.18362","67.54941","335.56","256.20413","3576"
"34(1,C10)","2-SERPR5374","792.35858","9525.55078","509.44821","13797.58496","12218.17969","811.31293","3405.54712","893.05432","1211.00867","4048.09351","661.57294","792.36224","15284.72656","1480.47412","1879.13171","5362.30664","928.03754","494.26639","1445.0675","5249.5083","835.69446","373.25293","10792.74414","1786.08044","412.85367","7573.53223","4815.01611","781.40851","14169.74707","2034.78455","16358.65625","5757.10645","4744.70508","559.47998","1910.70068","1166.83325","398.76926","1169.54211","2431.70703","7763.40918","911.59705","435.05341","880.73694","960.56342","744.70361","675.94507","1110.52563","1084.677","995.24457","1575.96411","738.22998","935.17743","660.27972","686.52325","179.47229","778.58203","764.11951","721.45642","797.41302","209.90051","3138.10474","1507.75989","3577"
"35(1,C11)","2-SERPR5382","2040.12219","4751.2334","464.81833","4906.23438","9951.89844","2988.21362","5056.07031","1438.55151","4282.94922","2050.98828","661.11877","724.94141","16045.05176","1157.59949","393.23477","2601.78223","770.9104","623.57111","3430.61304","4223.90869","517.53644","272.08005","11978.1416","276.66907","1028.46094","2418.84985","3309.76538","332.99329","9410.94922","3085.46069","2143.63696","2391.33911","9943.26758","607.62665","1527.07214","741.58582","451.65863","639.5144","469.69537","9491.22363","827.50665","404.44644","7642.29346","476.49973","1065.70581","475.4158","353.34531","460.74231","608.59259","2056.98975","719.75555","730.56757","745.78448","804.95068","149.11353","782.70752","379.51566","784.84991","963.20593","236.76953","1404.18103","781.46783","3243"
"36(1,C12)","2-SERPR5390","1077.74463","1757.59021","663.29108","10777.56445","2158.40063","1387.55908","1544.22644","472.75266","765.13818","1175.01746","329.1026","147.4467","3073.36768","524.58649","848.01221","5513.32422","947.10223","303.14755","1570.53516","2714.1665","1271.54004","234.13582","11434.5293","2094.08325","977.83124","1540.17554","938.83264","661.63257","5619.82227","789.54633","1367.23975","2029.78027","1544.43103","880.30817","1956.8092","1768.2699","1212.22559","770.9823","1158.51013","15936.48828","1361.56287","1106.927","1316.17615","784.54095","1115.52722","1282.64709","747.7851","4594.45752","671.76367","2502.69458","3829.02197","1526.44543","2924.13232","3504.70874","183.99606","3183.47827","239.84447","390.51596","3769.56812","201.51093","3281.79883","563.08093","3623"
"37(1,D1)","2-SERPR5398","428.147","1877.27026","275.46808","10189.4375","1429.5647","815.08789","2238.95459","879.94568","945.35992","3631.8811","308.69217","473.72556","12260.8252","967.45911","874.36401","1105.02612","513.01892","102.36402","693.18317","1362.4668","379.72662","84.39063","3183.89551","409.48538","372.00375","714.90503","2345.30347","1427.37805","12281.81348","89.4494","844.49786","996.02356","1777.29236","303.13708","670.435","484.80466","274.97012","331.09607","2818.57202","1781.82361","473.87253","236.54028","427.69226","269.89908","537.28259","431.81192","236.74767","350.6897","196.85057","658.40442","766.21686","501.51721","775.90399","751.75885","123.15903","785.6123","83.93093","129.72131","727.49951","100.63852","800.45947","283.49429","3514"
"38(1,D2)","2-SERPR5406","3494.51416","6649.00146","563.08179","6502.34033","623.15082","890.6228","1540.45361","870.54608","5721.80273","1141.3335","729.09308","108.11024","10758.3623","2109.66528","1294.18774","6323.46289","1626.47363","222.63432","1779.19434","3175.95557","2645.53125","317.04816","11553.18652","2102.0957","1004.21021","1598.96521","1467.50342","1312.74829","1978.90149","595.2923","3895.10425","2018.24036","2912.8479","1409.32458","2165.86035","1678.97925","2130.46753","1563.72168","1915.73389","4061.4353","2408.55078","1742.03247","5819.93115","1735.99792","2542.49316","1755.54712","1220.80017","1968.49194","1519.54053","1060.72449","3842.6106","3442.54688","3114.80322","3343.05127","544.72229","3618.62671","349.43887","926.32214","4369.92529","539.98859","4852.52588","1291.64502","4498"
"39(1,D3)","2-SERPR5414","3297.96021","8358.52148","427.75537","3429.84937","4557.20117","1405.20203","4139.65869","516.42657","4364.51758","482.8017","141.81537","573.13458","14242.63379","528.85571","607.79382","1360.13867","247.31584","641.17975","1087.70898","962.50269","712.46979","113.97376","15146.24609","304.20493","471.43332","1538.83716","1960.87683","682.91479","4951.69092","751.09821","3392.01294","4032.18774","4034.52856","200.68568","1050.11377","349.39743","104.40586","413.28027","355.27869","6206.93896","496.28979","278.24036","814.80396","236.83008","679.2511","308.63156","113.70947","841.17548","379.4884","596.62665","385.79745","268.73663","460.82321","543.94611","135.90939","415.16809","137.77119","168.89674","537.32233","236.33403","398.7674","292.20184","3311"
"40(1,D4)","2-SERPR5422","2008.97791","2646.10449","156.50824","5208.52441","3223.41528","1835.97119","1937.3446","681.97662","3683.23755","1920.12427","262.30789","204.43297","1718.77722","1195.1864","593.13177","3116.89868","475.44516","380.83643","908.25861","992.10931","685.14362","75.97578","10107.87109","442.6535","222.92984","1571.92529","1611.78564","194.02321","1676.22742","191.19437","4164.68652","4266.91211","6774.74854","195.53151","1267.09595","376.68723","185.56572","280.42139","499.5105","7416.22607","222.30643","252.10387","406.46414","227.66669","307.00238","1094.43542","205.42165","187.91997","158.8392","644.39728","267.49655","323.95752","385.89087","376.21091","108.71236","322.45728","156.06587","376.26642","370.06729","105.1794","368.63745","493.99637","4015"
"41(1,D5)","2-SERPR5430","3581.42944","3228.38281","176.79945","5096.41016","1511.40161","1158.10229","909.42511","622.31573","207.64284","884.30682","262.66208","91.52798","5604.69629","780.88678","1187.91809","1280.34521","267.0975","439.47086","2443.60376","619.16235","249.65804","102.86748","13852.43066","290.51617","256.18317","319.82635","2578.75","534.35736","7378.52051","227.99155","1239.90271","854.36945","4879.93506","143.86578","870.63037","252.48747","140.26598","161.43707","1052.03296","5650.27295","228.16525","139.19225","264.75906","148.65488","184.11253","248.96312","125.6622","150.95259","140.69585","642.45453","156.99409","285.51935","305.48663","366.42767","93.78631","176.73213","137.98116","215.77113","233.812","103.74462","207.11823","386.7453","3598"
"42(1,D6)","2-SERPR5438","11728.30957","8965.52441","558.04163","6909.83008","2686.08374","865.70844","1448.74927","794.16809","2373.06665","2717.75049","632.98236","748.7149","1127.5415","2483.34302","1140.47437","3238.25464","976.44928","400.83304","11005.48438","1922.32129","1371.40173","290.30878","18827.8125","4172.95752","1059.09216","2170.59741","7664.38916","666.35248","6861.17627","350.83969","6417.8833","6400.69141","6056.01318","882.54443","1724.78894","1065.52185","957.24402","1347.41406","1619.2074","6061.36768","2086.29736","659.30377","1601.6925","1249.76978","1094.55029","1072.03003","564.65881","887.04706","733.06317","2201.93286","1917.7478","1293.10303","1690.94299","1893.42896","349.68866","1808.39062","403.38956","467.31702","1922.11707","253.50156","1834.10718","708.35919","3895"
"43(1,D7)","2-SERPR5446","2785.41577","2066.91333","231.68404","5543.51855","1466.55859","2735.54956","710.97601","995.1319","1697.59253","1297.65784","188.48476","610.0448","996.53131","575.73395","612.81061","1123.18579","280.32663","218.05901","987.29388","1177.45459","366.50613","83.8863","11927.02051","652.79205","275.23001","353.52783","868.55756","226.569","6274.04492","154.64914","738.16748","338.36185","250.37048","175.59082","853.4328","359.07095","893.18903","226.95778","368.87958","4638.87842","189.38396","237.10173","308.76819","172.68707","456.79733","303.36069","266.12103","277.61502","187.60741","1256.11169","888.02136","466.54355","768.58191","832.09088","81.63289","809.35498","110.22464","9807.20605","1037.30042","105.26059","844.49298","608.66992","3726"
"44(1,D8)","2-SERPR7121","523.72327","882.07776","478.60205","8174.31104","1324.15491","490.43317","300.66547","287.30692","510.54266","7064.89307","186.29076","81.83395","321.5296","633.1969","783.65802","1356.21021","474.59979","406.73474","99.67072","968.53949","392.23761","86.81318","5347.77197","532.20654","433.98679","453.71082","2081.01489","244.76846","14442.83691","87.76069","921.18048","952.10938","297.93753","201.14055","1067.72424","991.50659","288.26245","552.27972","1533.54773","5285.02539","336.96838","290.12271","376.6586","182.48135","246.44283","414.80801","202.28516","291.3063","176.69629","1133.47253","1958.86121","675.22815","1716.74609","1745.63281","91.02459","1676.40125","88.91963","170.07674","1963.57581","105.18577","1837.99951","364.52722","3783"
"45(1,D9)","2-SERPR7129","1257.66333","1282.31274","105.75318","1862.93628","1141.70496","209.6805","780.58734","214.25415","927.75726","1039.33374","108.92935","152.93369","9449.68359","221.21783","314.24747","655.38452","406.0661","171.9707","194.73215","491.44312","316.34641","109.12241","4729.46631","229.74995","230.99706","532.05933","2406.65332","2691.7312","2687.30859","245.32314","1421.66675","1825.61865","2111.81421","471.60852","459.74698","153.31149","266.6507","347.62646","383.44553","3400.90112","355.85864","262.24573","777.24237","205.28488","329.89761","280.53461","211.30536","420.01227","211.92995","432.25455","438.25421","444.17371","469.84048","414.43076","89.84964","322.49756","100.78554","141.50702","402.87241","72.49577","579.66461","247.192","3660"
"46(1,D10)","2-SERPR7137","3068.3457","4226.05127","355.25531","3623.24756","1279.18713","610.34015","837.48706","496.5336","583.31366","1581.88562","291.0282","235.08789","987.69269","251.42705","787.32166","1532.2854","669.83496","327.59955","307.46542","1347.30408","656.45929","187.24725","12944.70508","1292.08887","980.38794","562.40131","3687.62036","428.35287","451.12411","132.65221","1393.06262","1335.9845","628.6264","579.70758","1457.70264","1680.18726","581.90204","585.25903","1320.88782","8055.40381","756.57593","1581.27112","631.28064","411.54453","509.21191","631.3479","939.71393","639.23175","343.41348","2114.74731","5110.76514","2436.07983","3859.45801","4900.18066","627.81262","4048.43091","197.94191","292.22968","7444.89062","233.028","4868.0542","219.84711","3934"
"47(1,D11)","2-SERPR7145","2732.93433","4923.00146","769.08417","10592.00098","7341.16211","776.4837","1135.54077","804.66461","2507.15161","5903.99805","545.70917","265.80911","13769.10254","1707.8103","3214.67065","7195.16016","1024.70227","617.98718","1316.6261","4289.91113","191.00443","234.56039","12822.25977","692.16003","703.35474","2141.73096","3564.05981","754.96356","15963.3916","441.33929","3152.08423","4082.08569","7897.17529","212.48286","996.76416","519.62085","201.03265","374.34668","3878.01758","6550.96826","382.45059","177.15663","479.65292","859.84991","674.21844","989.93866","594.8634","629.552","1642.17615","842.3089","258.12451","771.58624","384.04861","466.2236","155.31146","270.444","289.46078","561.93396","1182.81909","691.76099","433.85596","1148.01392","3704"
"48(1,D12)","2-SERPR7153","6033.94873","3565.48511","509.98755","9047.11035","1755.11023","1817.89124","2179.45728","739.50751","647.75421","973.75629","462.82214","417.12479","7090.30859","1403.05615","509.03656","1723.09448","834.36023","325.88034","2182.76196","1983.1156","1015.51111","221.61073","12091.47754","614.19202","735.51715","1276.64392","10718.44238","615.87396","1535.12195","518.51379","3768.98047","2440.09375","2318.81689","719.67517","1212.02954","654.32428","711.15198","1189.00623","935.92157","6985.65527","1019.16046","631.47229","774.37781","839.85895","647.90558","745.04248","563.2063","1069.23743","591.73254","1336.83826","1362.82556","789.63116","1220.60095","1058.35083","270.73788","1007.32104","289.55212","565.3468","1292.54297","265.21274","1127.03809","802.27893","4214"
"49(1,E1)","2-SERPR7161","4858.77344","5334.42627","191.11807","3715.74854","2494.40674","2147.47681","1459.4187","1157.95154","203.49248","410.582","209.75406","1089.01392","13785.12402","250.11795","2570.56348","1537.56482","270.12979","885.08337","173.10016","945.1806","491.75293","251.96249","17589.80273","238.33398","553.63507","1181.11768","1623.00439","232.52217","2023.3595","137.3094","4819.12646","2830.00244","5746.86035","219.80687","1678.94226","386.09189","133.29282","588.64819","150.83838","3877.86011","518.03912","149.91039","312.70364","169.95396","323.59464","290.78192","156.93985","146.77348","121.57054","473.7095","353.50241","379.6192","619.58551","726.66852","131.97421","848.38654","120.8181","187.8466","507.50858","106.96494","364.63098","141.57169","3111"
"50(1,E2)","2-SERPR7169","186.72331","820.41473","81.91828","1004.31342","1169.05139","147.31413","135.22565","189.21815","3488.70703","642.01526","141.15202","496.81754","13522.28711","648.76721","1281.92773","3557.90942","323.9888","648.4895","219.24638","2152.3623","90.8928","163.65511","1437.72498","255.40137","122.32559","83.18232","343.0397","144.74422","1524.79956","62.40514","165.08746","275.25171","698.32977","117.66427","448.3649","97.62038","94.65771","203.2457","102.90284","1393.8584","134.58092","141.54967","170.48242","112.50702","149.41637","136.26521","92.23371","130.36159","98.16978","1105.67419","318.31003","309.12173","363.8439","337.28574","71.06037","272.4819","135.51047","195.19952","380.52435","257.79926","346.01102","281.86313","3513"
"51(1,E3)","2-SERPR7177","2428.62695","3436.04272","365.57422","4284.99023","3954.47729","291.42151","1024.27087","388.28629","5184.17627","5778.43848","157.30931","2979.61255","364.52737","159.36459","1278.14636","1327.05237","368.10855","408.56476","2777.10596","636.94843","460.68417","746.98022","12718.40137","225.65442","714.11829","1248.58411","10212.78125","431.40961","6947.92627","173.11205","1164.99268","1142.93481","11071.27539","377.38016","1882.14294","204.17804","165.50078","449.53192","1616.41492","125.79335","185.2666","245.98555","1066.96924","396.04471","311.25482","342.40631","224.03346","368.0545","229.92575","944.65088","385.60352","585.88385","3478.35962","6144.77002","5299.70166","4865.21973","740.24493","1560.70447","466.25189","1858.521","496.57486","559.63629","3235"
"52(1,E4)","2-SERPR7185","5314.0542","11733.8623","554.10901","4657.12988","1454.07715","586.90973","1860.36682","710.60687","3303.42407","1715.04761","599.50159","304.63367","11213.5293","737.46997","2055.33154","2009.89343","1900.58691","622.48163","1231.08044","2437.21606","3266.9292","206.25624","18304.18555","689.83057","755.56177","997.86157","3125.72046","1167.26404","1810.56689","491.83823","1759.13574","927.50549","1255.99414","1473.45752","1586.96887","1410.53247","2288.85327","1578.88049","1597.83752","4821.58691","2826.32397","1374.84497","2698.18188","1258.91931","2516.36255","1892.79053","1843.71167","1556.23328","1315.47534","7082.27344","2583.29858","1419.39343","2571.79102","2453.08105","395.03043","3040.37427","574.05615","859.12665","2661.10352","643.56604","2568.14111","785.64764","3373"
"53(1,E5)","2-SERPR7193","4995.19043","6154.05566","91.09766","1566.03198","1729.71985","482.66769","291.46246","586.5144","2065.22119","188.03687","534.73694","305.77042","12678.67578","2158.8811","622.3504","1928.23901","459.69168","264.56909","150.0768","1221.85986","320.91693","147.9593","18917.64844","438.55414","290.69391","429.87793","8203.57031","154.8438","450.77539","618.52631","3012.09375","3332.21851","6001.88965","141.70174","1197.90759","173.157","210.05974","284.8201","249.06436","2715.99927","358.00122","145.65767","334.29361","437.81458","289.63678","462.87119","240.44989","196.29973","235.07452","406.60495","250.26363","423.91489","291.09476","313.59851","136.43111","290.85699","103.47469","192.34148","545.2403","188.29939","334.21567","449.58508","3560"
"54(1,E6)","2-SERPR7215","3002.97534","6694.76562","193.38","872.87408","2499.74268","261.46832","1102.04065","269.94312","275.03641","547.21503","144.44589","182.22424","15621.5918","203.84338","1915.45044","2073.10181","472.78973","395.15259","697.29254","344.11816","250.08185","147.80411","13273.49023","174.45091","398.40732","7248.79004","888.82562","1047.95667","836.71326","99.43997","2793.91919","1605.58337","3570.34424","170.02121","946.44873","188.7785","209.21205","504.70547","221.4791","1180.32642","1634.37598","489.32245","327.44098","160.34651","245.30821","789.49237","1934.58301","202.28461","381.31439","911.05121","222.45763","810.50165","303.86478","332.78348","122.77145","242.28819","491.9758","191.87251","273.97687","111.44019","238.99625","160.71683","3488"
"55(1,E7)","2-SERPR7223","441.59824","1269.77136","236.27667","6793.2085","601.91058","1340.24585","623.052","302.80441","259.41226","2338.72437","368.18494","257.72629","5018.00146","1845.41846","680.09802","1313.349","357.96817","730.94586","5469.06934","999.92261","1341.49951","244.72421","6433.94824","266.01465","474.58594","519.7655","414.35275","173.20683","8843.97656","160.27321","921.88232","276.50122","287.72552","385.52777","1079.41101","104.82429","400.41132","262.02881","897.4986","1281.72375","438.32825","242.64468","380.50058","215.96832","357.07217","395.39932","258.06305","331.11371","234.05273","715.48822","124.34372","155.10983","181.48949","160.02603","92.23759","143.60118","112.47453","121.88682","169.21307","66.85414","145.10992","311.96152","3613"
"56(1,E8)","2-SERPR7231","1147.672","1440.64124","237.24007","4053.81055","906.87115","869.03021","335.59827","281.35004","109.86864","958.50281","160.33846","128.93594","434.22964","169.07486","270.74878","422.83823","420.55466","346.689","2239.67749","669.45819","328.72372","83.95637","5705.25977","170.29121","220.69554","280.84073","2811.27759","141.79723","2502.49365","60.27421","2181.66504","2151.33716","4001.14502","176.24612","528.99835","133.08736","161.12292","127.92248","343.80411","3641.22705","177.38821","123.56531","474.44052","157.0145","157.93036","267.93094","135.77406","190.14966","129.5804","446.44482","217.5713","137.13828","230.80846","223.78683","88.19773","224.04887","58.41996","93.15529","284.61169","87.56215","212.79436","91.7392","3420"
"57(1,E9)","2-SERPR7239","1482.9502","2477.89478","506.44489","8204.31348","4640.03223","462.37534","1745.84509","420.34341","3215.08569","5391.69873","696.80139","756.05164","17802.46289","608.21405","985.22278","866.64807","500.39603","643.89276","1613.75708","2007.78003","221.84676","569.64471","8073.99609","385.40732","794.31537","693.27411","3084.87842","344.39908","8071.60742","365.16223","841.99829","1439.16528","8710.20996","410.40222","1309.1488","570.05573","175.63307","989.40399","612.14124","6029.45996","1211.59753","565.90167","898.52911","381.92712","377.36148","350.56168","236.52626","184.53075","242.74329","1039.78882","1102.14783","763.57837","1004.59448","1151.21082","151.59943","1089.3999","343.52417","443.91849","1106.64429","115.15843","1076.19275","215.80251","3902"
"58(1,E10)","2-SERPR7247","4325.61719","3231.11255","156.23471","680.96295","2408.01831","1328.49927","1263.31006","849.9881","164.16275","164.66891","333.85379","275.91974","10841.15234","1051.79663","789.45148","675.44214","255.30598","595.65094","1737.68799","1252.56604","261.94864","106.50334","14791.29102","159.37354","173.12407","1310.08948","6084.66016","181.09402","1666.56873","245.76624","2259.67188","913.87964","3215.67676","144.33929","718.95422","366.76691","144.20306","1210.7937","232.79942","6363.7041","263.16116","93.99811","443.04337","133.69173","148.15504","225.72386","150.22292","146.4646","91.53926","532.19403","260.44357","113.20232","258.94336","257.95126","107.31163","284.64539","62.83941","115.82031","314.60336","118.31666","233.30399","127.78525","3616"
"59(1,E11)","2-SERPR7255","1021.93628","1243.05481","307.46667","9479.54199","3124.36621","887.09381","334.95941","425.41583","606.81458","6121.37549","396.2659","112.86748","190.01685","652.245","637.73639","5247.44873","442.48663","265.7803","1245.31946","1434.08447","500.58112","176.30247","4810.82666","564.71454","490.39377","536.35431","2990.12378","238.81815","4966.45166","120.15758","749.15332","961.51782","1981.23401","317.53992","433.51141","273.47195","108.11603","527.89667","537.07367","2984.42603","164.34956","183.38322","174.06697","365.47153","869.89478","565.95044","188.76971","200.37581","242.50458","1133.47668","375.88187","362.64871","1303.49451","965.20697","114.95524","373.35706","149.61095","233.68512","542.06677","137.20763","512.93329","440.09808","3340"
"60(1,E12)","2-SERPR7263","5517.87402","4735.56006","406.21298","7973.36523","1135.50562","3131.96631","2831.20947","1890.08142","394.09869","951.12836","235.29213","326.95895","738.07642","249.72826","1383.03394","1961.19275","599.28021","156.8885","2174.54199","1294.46008","454.90094","401.89597","16276.66797","498.08444","757.40479","1367.05872","6500.12549","658.12579","703.96362","1000.15381","1858.21216","895.7287","4101.09814","918.22382","1204.84204","739.61047","403.61224","583.16467","1076.54468","1164.42419","576.89777","344.30267","643.43213","765.79486","442.30447","906.77972","328.90292","508.06406","353.45819","933.39185","1352.16382","849.35394","1381.17737","1657.7699","174.86038","1409.48218","148.86504","227.0329","1429.05457","152.92802","1521.53088","513.56335","3852"
"61(1,F1)","2-SERPR7271","1580.28259","3169.18726","321.0947","3435.9751","2566.47607","1473.70618","2993.74292","430.3649","4386.00098","495.25095","211.19759","309.7489","12898.48633","887.10626","1986.38782","1532.76404","316.55911","593.224","3172.35059","825.01581","250.26901","113.26071","7452.16406","351.87024","405.21863","789.34729","1320.22961","284.11905","276.86719","1262.3009","1170.7594","1537.92493","2223.97827","242.57755","1338.02759","833.4903","178.24603","167.90092","168.58762","6386.4624","236.25746","268.21692","158.94614","245.79239","187.78751","447.37891","164.20296","396.70074","180.40034","1018.01178","1505.0675","620.31885","1025.90356","1254.06445","104.21128","1062.11328","122.17025","390.20532","1253.38489","123.24673","1142.26575","609.84045","2837"
"62(1,F2)","2-SERPR7279","2231.73828","4781.64209","218.27615","5365.44629","1450.21375","491.32898","1551.71631","383.60355","398.86002","588.0462","317.25623","105.13611","2502.09644","578.50928","1428.43384","1785.52222","223.75777","316.42889","1072.95813","1036.99292","512.00012","101.16643","11196.33301","342.36719","259.28278","958.4118","1055.06165","451.79776","3836.29883","469.0108","1307.13245","474.918","161.41673","187.91399","926.35699","171.38669","199.43018","315.87628","258.70166","2208.11523","211.36719","130.23872","205.04498","277.51703","181.52934","311.97968","181.04466","213.59081","135.21556","401.80579","235.2431","226.91664","247.48103","257.70212","111.89878","283.05948","78.1208","253.58118","311.76413","108.51395","278.5466","394.15607","3803"
