Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"12(1,A12)",S,33,17,19,37,25,21,21,26,115,569,,,,,
"13(1,B1)",Unknown13,93,369,4906,3340,92.5,70,1402,73,127,549,,,,,
"14(1,B2)",Unknown14,3827,1116,1908.5,7809,1044.5,80,1079.5,832,1415,602,,,,,
"15(1,B3)",Unknown15,46,223,861,897,68,37.5,157,50,125.5,589,,,,,
"16(1,B4)",Unknown16,102,158,1205,3536,183.5,128,767,338,193,625,,,,,
"17(1,B5)",Unknown17,823,634,1012,3989,1334.5,840.5,945.5,2738,665,606,,,,,
"18(1,B6)",Unknown18,162,184.5,1424,1644,288.5,150,209,521,243,589,,,,,
"19(1,B7)",Unknown19,3020,451,2158,4733,1560,507,494,1978,777,549,,,,,
"20(1,B8)",Unknown20,39,347,3387.5,1642,77.5,64,2303,70,95,594,,,,,
"21(1,B9)",Unknown21,65,295.5,701,1370,112,80,395,158,133,592,,,,,
"22(1,B10)",Unknown22,52.5,300.5,926.5,2279,72,53,447,73,76,616,,,,,
"23(1,B11)",Unknown23,257,164,658.5,2307.5,66.5,41,641,53,65,591,,,,,
"24(1,B12)",Unknown24,170.5,122,497,1954,499,107.5,191.5,244,131,608,,,,,
"25(1,C1)",Unknown25,1495,925,3455.5,7209,2441,1747.5,1735,6147,1150,570,,,,,
"26(1,C2)",Unknown26,2087.5,798,839,4088,1087,75,642,889,612,611,,,,,
"27(1,C3)",Unknown27,42,157,639,784,83,52,2370,66.5,120,602,,,,,
"28(1,C4)",Unknown28,36,135.5,6414,1871.5,57,75,2241,65,121,552,,,,,
"29(1,C5)",Unknown29,56,304.5,2050.5,3114,100,60,129,63,118,616,,,,,
"30(1,C6)",Unknown30,96,261,1820,3197,95,64,650,67,165.5,550,,,,,
"31(1,C7)",Unknown31,4524,1224,508.5,2803,2311,110,365,544,1418,591,,,,,
"32(1,C8)",Unknown32,96,198,1134,933,72.5,45,467,54,106,576,,,,,
"33(1,C9)",Unknown33,56,310.5,252,4540,80.5,69,37,80,141,555,,,,,
"34(1,C10)",Unknown34,42.5,225,254,405,67,63,36,84,96.5,583,,,,,
"35(1,C11)",Unknown35,156,380,1475,897,317,135.5,795,496.5,280.5,599,,,,,
"36(1,C12)",Unknown36,3838,412,1852,2369,1765,53,307,260,916,571,,,,,
"37(1,D1)",Unknown37,97,370,637,2049,116,87,206.5,128,147.5,543,,,,,
"38(1,D2)",Unknown38,333.5,298,2259,1700.5,441,351,405.5,808,289,545,,,,,
"39(1,D3)",Unknown39,45.5,148,1241,3261,61.5,61,992,69.5,121.5,516,,,,,
"40(1,D4)",Unknown40,725,402.5,1609.5,2759,799,282,697,1156.5,427,600,,,,,
"41(1,D5)",Unknown41,2202,360.5,1692,2847.5,615,58,1061,243,336,584,,,,,
"42(1,D6)",Unknown42,342,437,1216,1411.5,937,409.5,2296,1359,290,555,,,,,
"43(1,D7)",Unknown43,177,344,6743,4340,185,147,2949,286,172.5,599,,,,,
"44(1,D8)",Unknown44,38.5,134,680,526,77.5,56,185,64,165.5,625,,,,,
"45(1,D9)",Unknown45,321.5,565,1173,2458.5,571.5,299.5,263,1243,256.5,560,,,,,
"46(1,D10)",Unknown46,4249,879,2797,4520,2513,65,1409,630,692,578,,,,,
"47(1,D11)",Unknown47,703,251,2318,5341,329,197,1069,598,177.5,622,,,,,
"48(1,D12)",Unknown48,126,183,1210,3722,101,128,2250,114,56,630,,,,,
"49(1,E1)",Unknown49,125,294.5,1853,1937,114,75.5,581,142,127,540,,,,,
"50(1,E2)",Unknown50,272,285,1566,1627,506.5,313,820.5,1016,226.5,611,,,,,
"51(1,E3)",Unknown51,126,213,1694,2610,131.5,70,913,90,120,559,,,,,
"52(1,E4)",Unknown52,92.5,261.5,939,1613.5,98,74,581.5,82,104,580,,,,,
"53(1,E5)",Unknown53,3436,175,1962,2694,1806,75,662.5,96,1138,582,,,,,
"54(1,E6)",Unknown54,2781,272,1682,4909.5,510,72,736.5,140,866,590,,,,,
"55(1,E7)",Unknown55,8335,910.5,1681,4986.5,8231,79,1639,271.5,1326,573,,,,,
"56(1,E8)",Unknown56,261.5,190,830,2970,315,180,358,606.5,567.5,588,,,,,
"57(1,E9)",Unknown57,112,293.5,2638,5563.5,93,69.5,1574,72,272,634,,,,,
"58(1,E10)",Unknown58,9183,713,2919,6639,6527,64,341,642.5,921,591,,,,,
"59(1,E11)",Unknown59,8518.5,647,5517,5185,3931.5,104,1920,411,1192.5,614,,,,,
"60(1,E12)",Unknown60,73,217,4723,3097,120,103,572.5,155,105.5,592,,,,,
"61(1,F1)",Unknown61,126.5,212,3672.5,3257,208,134,3963,324,346,497,,,,,
"62(1,F2)",Unknown62,63,397,898,1236,96.5,59,351,109,147,590,,,,,
"63(1,F3)",Unknown63,240,243,351,1647.5,420,377,382,658,347,577,,,,,
"64(1,F4)",Unknown64,103,255,1187,1551,189,123,992,254,187,553,,,,,
"65(1,F5)",Unknown65,94.5,256,753,2175,158,105.5,458.5,226,249,555,,,,,
"66(1,F6)",Unknown66,1021,119.5,2693,4591.5,371,58,1854.5,64,284,635,,,,,
"67(1,F7)",Unknown67,7613,869,4505.5,7406,3855,114.5,1971.5,1263,1717,529,,,,,
"68(1,F8)",Unknown68,149,411,1671,8504,350,169,541.5,565,151.5,563,,,,,
"69(1,F9)",Unknown69,461,442,1553,4458,205.5,149,1085,156,71.5,468,,,,,
"70(1,F10)",Unknown70,98,348,3948.5,1936,109,54,948,87.5,147,643,,,,,
"71(1,F11)",Unknown71,1482,344,1750,5253,572,155.5,1580,491,490,637,,,,,
"72(1,F12)",Unknown72,42,313,1438,1118,78,68,1188,72,167.5,672,,,,,
"73(1,G1)",Unknown73,248.5,308,388.5,1464,549.5,300,251.5,1167,310,547,,,,,
"74(1,G2)",Unknown74,169,356,1962.5,4985,338,87,1744,89,134,504,,,,,
"75(1,G3)",Unknown75,169,281,1088.5,2944.5,110.5,93.5,768,142,190.5,573,,,,,
"76(1,G4)",Unknown76,3565.5,264,682.5,4002,1172.5,102.5,678,288,1038.5,592,,,,,
"77(1,G5)",Unknown77,105.5,246,1205,5043,93,76,2218,88,141,623,,,,,
"78(1,G6)",Unknown78,223,186,1975,5436.5,104,80,1304,81.5,115.5,593,,,,,
"79(1,G7)",Unknown79,54,197,1263,2451.5,95,61,532,67.5,116.5,619,,,,,
"80(1,G8)",Unknown80,361,330,4359,5436,254,184,5417,462.5,138,570,,,,,
"81(1,G9)",Unknown81,303,356.5,1636,4871,443.5,256.5,1023,872.5,119,446,,,,,
"82(1,G10)",Unknown82,83,361,2861,2852.5,253,122,742,191,62,579,,,,,
"83(1,G11)",Unknown83,2755.5,537,870,5333,1071.5,106,3938,250,887.5,639,,,,,
"84(1,G12)",Unknown84,192.5,420,3752,5446,132,97,6488,95,76,566,,,,,
"85(1,H1)",Unknown85,2275,442,1212,4246,781,55,306,178.5,1084,567,,,,,
"86(1,H2)",Unknown86,36,188.5,1292,1012,79,53.5,162,76.5,107.5,526,,,,,
"87(1,H3)",Unknown87,38.5,198,612,1576,73,61,72,83,181,539,,,,,
"88(1,H4)",Unknown88,1594,391,450,2030,922,265,533,735,757,605,,,,,
"89(1,H5)",Unknown89,1056,138,960.5,2089.5,210,53,1210,68,371,586,,,,,
"90(1,H6)",Unknown90,5696,1618.5,7381,3032,2529,69,1656.5,963,1018,581,,,,,
"91(1,H7)",Unknown91,37,314,5939,5565,76,70,7012,72,85,506,,,,,
"92(1,H8)",Unknown92,5205.5,770.5,2123.5,6495,1529,120,794,299,1505,599,,,,,
"93(1,H9)",Unknown93,226,536,1069,2269,136.5,87,160,163,70,535,,,,,
"94(1,H10)",Unknown94,5684,1470.5,1561,7507,1789,124,4726.5,1198,5166,595,,,,,
"95(1,H11)",Unknown95,49,212,1420,2792,123,67,852,94,133,604,,,,,
"96(1,H12)",Unknown96,81,96,1282,2793,71.5,62,1603,71,97,574,,,,,
,,,,,,,,,,,,,,,,
DataType:,Net MFI,,,,,,,,,,,,,,,
Location,Sample,spike,ME,HKU1,OC43,RBD,NL63,229E,NP,S2,Total Events,,,,,
"1(1,A1)",B,18,15,15,18,18,19,18,22,144,581,,,,,
"2(1,A2)",S,13217,3741,6744.5,13526,8182.5,429,6593,2864,3313,562,,,,,
"3(1,A3)",S,9474.5,2228,4050,9410,5434.5,223.5,3821,1806,1823.5,570,,,,,
"4(1,A4)",S,6327,1232.5,2118,6483,2969,108,2093,1004,1173,576,,,,,
"5(1,A5)",S,3568,657,1118.5,3694,1589,62,1042.5,601,654.5,614,,,,,
"6(1,A6)",S,1805.5,349.5,570,2005,835,42,524.5,314.5,363,590,,,,,
"7(1,A7)",S,1195,190.5,332,1220.5,531.5,31,330,187.5,262,560,,,,,
"8(1,A8)",S,523,99,152,575,234,25,148,97,179.5,574,,,,,
"9(1,A9)",S,279,60,90.5,312,118,23,82,64,155,532,,,,,
"10(1,A10)",S,132,34,49,153,69,20,48,42,137,586,,,,,
"11(1,A11)",S,83,26,33,88,45,21,32,32.5,123,604,,,,,
"12(1,A12)",S,33,17,19,37,25,21,21,26,115,569,,,,,
"13(1,B1)",Unknown13,93,369,4906,3340,92.5,70,1402,73,127,549,,,,,
"14(1,B2)",Unknown14,3827,1116,1908.5,7809,1044.5,80,1079.5,832,1415,602,,,,,
"15(1,B3)",Unknown15,46,223,861,897,68,37.5,157,50,125.5,589,,,,,
"16(1,B4)",Unknown16,102,158,1205,3536,183.5,128,767,338,193,625,,,,,
"17(1,B5)",Unknown17,823,634,1012,3989,1334.5,840.5,945.5,2738,665,606,,,,,
"18(1,B6)",Unknown18,162,184.5,1424,1644,288.5,150,209,521,243,589,,,,,
"19(1,B7)",Unknown19,3020,451,2158,4733,1560,507,494,1978,777,549,,,,,
"20(1,B8)",Unknown20,39,347,3387.5,1642,77.5,64,2303,70,95,594,,,,,
"21(1,B9)",Unknown21,65,295.5,701,1370,112,80,395,158,133,592,,,,,
"22(1,B10)",Unknown22,52.5,300.5,926.5,2279,72,53,447,73,76,616,,,,,
"23(1,B11)",Unknown23,257,164,658.5,2307.5,66.5,41,641,53,65,591,,,,,
"24(1,B12)",Unknown24,170.5,122,497,1954,499,107.5,191.5,244,131,608,,,,,
"25(1,C1)",Unknown25,1495,925,3455.5,7209,2441,1747.5,1735,6147,1150,570,,,,,
"26(1,C2)",Unknown26,2087.5,798,839,4088,1087,75,642,889,612,611,,,,,
"27(1,C3)",Unknown27,42,157,639,784,83,52,2370,66.5,120,602,,,,,
"28(1,C4)",Unknown28,36,135.5,6414,1871.5,57,75,2241,65,121,552,,,,,
"29(1,C5)",Unknown29,56,304.5,2050.5,3114,100,60,129,63,118,616,,,,,
"30(1,C6)",Unknown30,96,261,1820,3197,95,64,650,67,165.5,550,,,,,
"31(1,C7)",Unknown31,4524,1224,508.5,2803,2311,110,365,544,1418,591,,,,,
"32(1,C8)",Unknown32,96,198,1134,933,72.5,45,467,54,106,576,,,,,
"33(1,C9)",Unknown33,56,310.5,252,4540,80.5,69,37,80,141,555,,,,,
"34(1,C10)",Unknown34,42.5,225,254,405,67,63,36,84,96.5,583,,,,,
"35(1,C11)",Unknown35,156,380,1475,897,317,135.5,795,496.5,280.5,599,,,,,
"36(1,C12)",Unknown36,3838,412,1852,2369,1765,53,307,260,916,571,,,,,
"37(1,D1)",Unknown37,97,370,637,2049,116,87,206.5,128,147.5,543,,,,,
"38(1,D2)",Unknown38,333.5,298,2259,1700.5,441,351,405.5,808,289,545,,,,,
"39(1,D3)",Unknown39,45.5,148,1241,3261,61.5,61,992,69.5,121.5,516,,,,,
"40(1,D4)",Unknown40,725,402.5,1609.5,2759,799,282,697,1156.5,427,600,,,,,
"41(1,D5)",Unknown41,2202,360.5,1692,2847.5,615,58,1061,243,336,584,,,,,
"42(1,D6)",Unknown42,342,437,1216,1411.5,937,409.5,2296,1359,290,555,,,,,
"43(1,D7)",Unknown43,177,344,6743,4340,185,147,2949,286,172.5,599,,,,,
"44(1,D8)",Unknown44,38.5,134,680,526,77.5,56,185,64,165.5,625,,,,,
"45(1,D9)",Unknown45,321.5,565,1173,2458.5,571.5,299.5,263,1243,256.5,560,,,,,
"46(1,D10)",Unknown46,4249,879,2797,4520,2513,65,1409,630,692,578,,,,,
"47(1,D11)",Unknown47,703,251,2318,5341,329,197,1069,598,177.5,622,,,,,
"48(1,D12)",Unknown48,126,183,1210,3722,101,128,2250,114,56,630,,,,,
"49(1,E1)",Unknown49,125,294.5,1853,1937,114,75.5,581,142,127,540,,,,,
"50(1,E2)",Unknown50,272,285,1566,1627,506.5,313,820.5,1016,226.5,611,,,,,
"51(1,E3)",Unknown51,126,213,1694,2610,131.5,70,913,90,120,559,,,,,
"52(1,E4)",Unknown52,92.5,261.5,939,1613.5,98,74,581.5,82,104,580,,,,,
"53(1,E5)",Unknown53,3436,175,1962,2694,1806,75,662.5,96,1138,582,,,,,
"54(1,E6)",Unknown54,2781,272,1682,4909.5,510,72,736.5,140,866,590,,,,,
"55(1,E7)",Unknown55,8335,910.5,1681,4986.5,8231,79,1639,271.5,1326,573,,,,,
"56(1,E8)",Unknown56,261.5,190,830,2970,315,180,358,606.5,567.5,588,,,,,
"57(1,E9)",Unknown57,112,293.5,2638,5563.5,93,69.5,1574,72,272,634,,,,,
"58(1,E10)",Unknown58,9183,713,2919,6639,6527,64,341,642.5,921,591,,,,,
"59(1,E11)",Unknown59,8518.5,647,5517,5185,3931.5,104,1920,411,1192.5,614,,,,,
"60(1,E12)",Unknown60,73,217,4723,3097,120,103,572.5,155,105.5,592,,,,,
"61(1,F1)",Unknown61,126.5,212,3672.5,3257,208,134,3963,324,346,497,,,,,
"62(1,F2)",Unknown62,63,397,898,1236,96.5,59,351,109,147,590,,,,,
"63(1,F3)",Unknown63,240,243,351,1647.5,420,377,382,658,347,577,,,,,
"64(1,F4)",Unknown64,103,255,1187,1551,189,123,992,254,187,553,,,,,
"65(1,F5)",Unknown65,94.5,256,753,2175,158,105.5,458.5,226,249,555,,,,,
"66(1,F6)",Unknown66,1021,119.5,2693,4591.5,371,58,1854.5,64,284,635,,,,,
"67(1,F7)",Unknown67,7613,869,4505.5,7406,3855,114.5,1971.5,1263,1717,529,,,,,
"68(1,F8)",Unknown68,149,411,1671,8504,350,169,541.5,565,151.5,563,,,,,
"69(1,F9)",Unknown69,461,442,1553,4458,205.5,149,1085,156,71.5,468,,,,,
"70(1,F10)",Unknown70,98,348,3948.5,1936,109,54,948,87.5,147,643,,,,,
"71(1,F11)",Unknown71,1482,344,1750,5253,572,155.5,1580,491,490,637,,,,,
"72(1,F12)",Unknown72,42,313,1438,1118,78,68,1188,72,167.5,672,,,,,
"73(1,G1)",Unknown73,248.5,308,388.5,1464,549.5,300,251.5,1167,310,547,,,,,
"74(1,G2)",Unknown74,169,356,1962.5,4985,338,87,1744,89,134,504,,,,,
"75(1,G3)",Unknown75,169,281,1088.5,2944.5,110.5,93.5,768,142,190.5,573,,,,,
"76(1,G4)",Unknown76,3565.5,264,682.5,4002,1172.5,102.5,678,288,1038.5,592,,,,,
"77(1,G5)",Unknown77,105.5,246,1205,5043,93,76,2218,88,141,623,,,,,
"78(1,G6)",Unknown78,223,186,1975,5436.5,104,80,1304,81.5,115.5,593,,,,,
"79(1,G7)",Unknown79,54,197,1263,2451.5,95,61,532,67.5,116.5,619,,,,,
"80(1,G8)",Unknown80,361,330,4359,5436,254,184,5417,462.5,138,570,,,,,
"81(1,G9)",Unknown81,303,356.5,1636,4871,443.5,256.5,1023,872.5,119,446,,,,,
"82(1,G10)",Unknown82,83,361,2861,2852.5,253,122,742,191,62,579,,,,,
"83(1,G11)",Unknown83,2755.5,537,870,5333,1071.5,106,3938,250,887.5,639,,,,,
"84(1,G12)",Unknown84,192.5,420,3752,5446,132,97,6488,95,76,566,,,,,
"85(1,H1)",Unknown85,2275,442,1212,4246,781,55,306,178.5,1084,567,,,,,
"86(1,H2)",Unknown86,36,188.5,1292,1012,79,53.5,162,76.5,107.5,526,,,,,
"87(1,H3)",Unknown87,38.5,198,612,1576,73,61,72,83,181,539,,,,,
"88(1,H4)",Unknown88,1594,391,450,2030,922,265,533,735,757,605,,,,,
"89(1,H5)",Unknown89,1056,138,960.5,2089.5,210,53,1210,68,371,586,,,,,
"90(1,H6)",Unknown90,5696,1618.5,7381,3032,2529,69,1656.5,963,1018,581,,,,,
"91(1,H7)",Unknown91,37,314,5939,5565,76,70,7012,72,85,506,,,,,
"92(1,H8)",Unknown92,5205.5,770.5,2123.5,6495,1529,120,794,299,1505,599,,,,,
"93(1,H9)",Unknown93,226,536,1069,2269,136.5,87,160,163,70,535,,,,,
"94(1,H10)",Unknown94,5684,1470.5,1561,7507,1789,124,4726.5,1198,5166,595,,,,,
"95(1,H11)",Unknown95,49,212,1420,2792,123,67,852,94,133,604,,,,,
"96(1,H12)",Unknown96,81,96,1282,2793,71.5,62,1603,71,97,574,,,,,
,,,,,,,,,,,,,,,,
DataType:,Count,,,,,,,,,,,,,,,
Location,Sample,spike_6P_IPP,ME_NA,HKU1_S_IPP,OC43_S_sino,RBD_IPP,NL63_S_IPP,229E_S_IPP,NP_IPP,S2_NA,Total Events,,,,,
"1(1,A1)",B,63,81,55,51,58,55,78,81,59,581,,,,,
"2(1,A2)",S,71,71,44,54,54,68,61,84,55,562,,,,,
"3(1,A3)",S,64,66,46,60,52,68,63,93,58,570,,,,,
"4(1,A4)",S,71,58,46,69,61,69,64,81,57,576,,,,,
"5(1,A5)",S,72,70,62,67,57,73,70,87,56,614,,,,,
"6(1,A6)",S,74,70,47,67,56,70,54,94,58,590,,,,,
"7(1,A7)",S,77,66,33,64,66,65,57,78,54,560,,,,,
"8(1,A8)",S,73,68,56,67,45,60,67,80,58,574,,,,,
"9(1,A9)",S,62,68,50,48,58,64,53,78,51,532,,,,,
"10(1,A10)",S,63,79,53,53,49,67,87,84,51,586,,,,,
"11(1,A11)",S,88,73,49,59,59,69,66,86,55,604,,,,,
"12(1,A12)",S,75,73,39,61,53,62,61,87,58,569,,,,,
"13(1,B1)",Unknown13,75,68,41,51,50,54,48,109,53,549,,,,,
"14(1,B2)",Unknown14,76,81,50,63,64,68,60,95,45,602,,,,,
"15(1,B3)",Unknown15,73,77,44,68,57,60,61,89,60,589,,,,,
"16(1,B4)",Unknown16,77,81,54,65,62,80,67,78,61,625,,,,,
"17(1,B5)",Unknown17,69,67,51,68,76,56,68,88,63,606,,,,,
"18(1,B6)",Unknown18,82,52,48,69,40,73,73,91,61,589,,,,,
"19(1,B7)",Unknown19,52,67,53,65,49,62,56,92,53,549,,,,,
"20(1,B8)",Unknown20,81,73,50,61,60,50,63,93,63,594,,,,,
"21(1,B9)",Unknown21,67,68,57,73,55,57,69,97,49,592,,,,,
"22(1,B10)",Unknown22,86,66,58,77,58,63,65,75,68,616,,,,,
"23(1,B11)",Unknown23,67,70,56,56,54,72,68,77,71,591,,,,,
"24(1,B12)",Unknown24,72,76,61,61,62,66,72,90,48,608,,,,,
"25(1,C1)",Unknown25,74,71,62,73,58,50,51,69,62,570,,,,,
"26(1,C2)",Unknown26,74,61,55,69,63,83,67,82,57,611,,,,,
"27(1,C3)",Unknown27,46,71,61,72,57,69,79,88,59,602,,,,,
"28(1,C4)",Unknown28,64,80,63,46,45,60,63,81,50,552,,,,,
"29(1,C5)",Unknown29,71,78,56,65,55,70,56,108,57,616,,,,,
"30(1,C6)",Unknown30,61,74,52,61,51,53,60,84,54,550,,,,,
"31(1,C7)",Unknown31,73,83,48,59,56,57,54,98,63,591,,,,,
"32(1,C8)",Unknown32,71,72,49,57,60,59,71,90,47,576,,,,,
"33(1,C9)",Unknown33,61,70,37,57,56,73,62,77,62,555,,,,,
"34(1,C10)",Unknown34,76,55,55,73,59,59,79,71,56,583,,,,,
"35(1,C11)",Unknown35,69,69,69,52,69,66,67,84,54,599,,,,,
"36(1,C12)",Unknown36,68,65,50,73,52,55,56,81,71,571,,,,,
"37(1,D1)",Unknown37,77,74,49,51,62,60,52,72,46,543,,,,,
"38(1,D2)",Unknown38,76,55,53,64,65,56,56,69,51,545,,,,,
"39(1,D3)",Unknown39,52,68,46,47,48,73,58,68,56,516,,,,,
"40(1,D4)",Unknown40,75,78,54,71,54,59,70,84,55,600,,,,,
"41(1,D5)",Unknown41,68,66,65,74,55,51,65,85,55,584,,,,,
"42(1,D6)",Unknown42,78,69,45,66,73,62,47,72,43,555,,,,,
"43(1,D7)",Unknown43,83,67,47,73,69,65,56,87,52,599,,,,,
"44(1,D8)",Unknown44,68,59,61,92,66,61,72,90,56,625,,,,,
"45(1,D9)",Unknown45,60,75,47,66,46,60,73,75,58,560,,,,,
"46(1,D10)",Unknown46,58,71,47,63,45,83,73,73,65,578,,,,,
"47(1,D11)",Unknown47,81,94,57,59,62,61,68,98,42,622,,,,,
"48(1,D12)",Unknown48,69,83,57,75,75,53,61,98,59,630,,,,,
"49(1,E1)",Unknown49,72,72,39,55,53,66,59,89,35,540,,,,,
"50(1,E2)",Unknown50,72,70,63,86,62,65,50,79,64,611,,,,,
"51(1,E3)",Unknown51,69,63,58,73,40,57,67,76,56,559,,,,,
"52(1,E4)",Unknown52,68,64,53,70,62,59,60,84,60,580,,,,,
"53(1,E5)",Unknown53,68,81,49,77,51,63,56,74,63,582,,,,,
"54(1,E6)",Unknown54,67,95,56,66,61,62,54,72,57,590,,,,,
"55(1,E7)",Unknown55,72,66,43,68,63,67,57,86,51,573,,,,,
"56(1,E8)",Unknown56,66,60,53,67,62,83,61,76,60,588,,,,,
"57(1,E9)",Unknown57,69,84,56,76,61,60,74,91,63,634,,,,,
"58(1,E10)",Unknown58,60,80,58,67,51,57,69,82,67,591,,,,,
"59(1,E11)",Unknown59,74,58,57,69,56,74,61,85,80,614,,,,,
"60(1,E12)",Unknown60,77,73,55,54,61,67,54,89,62,592,,,,,
"61(1,F1)",Unknown61,54,56,46,58,61,43,57,71,51,497,,,,,
"62(1,F2)",Unknown62,63,81,63,73,60,61,48,74,67,590,,,,,
"63(1,F3)",Unknown63,65,69,41,54,54,68,81,88,57,577,,,,,
"64(1,F4)",Unknown64,77,60,50,54,52,73,77,75,35,553,,,,,
"65(1,F5)",Unknown65,58,74,57,60,66,50,50,85,55,555,,,,,
"66(1,F6)",Unknown66,77,78,58,58,63,83,58,94,66,635,,,,,
"67(1,F7)",Unknown67,79,75,52,45,48,48,56,83,43,529,,,,,
"68(1,F8)",Unknown68,68,61,62,47,53,57,60,107,48,563,,,,,
"69(1,F9)",Unknown69,52,59,45,47,46,51,49,79,40,468,,,,,
"70(1,F10)",Unknown70,74,80,58,71,63,64,77,92,64,643,,,,,
"71(1,F11)",Unknown71,91,80,55,65,74,54,64,96,58,637,,,,,
"72(1,F12)",Unknown72,88,87,47,84,75,64,81,86,60,672,,,,,
"73(1,G1)",Unknown73,74,72,40,48,52,53,62,90,56,547,,,,,
"74(1,G2)",Unknown74,63,69,54,50,55,55,53,60,45,504,,,,,
"75(1,G3)",Unknown75,83,71,38,64,56,72,42,85,62,573,,,,,
"76(1,G4)",Unknown76,80,75,58,67,46,50,74,76,66,592,,,,,
"77(1,G5)",Unknown77,74,65,64,69,61,57,85,81,67,623,,,,,
"78(1,G6)",Unknown78,70,79,49,64,69,62,66,82,52,593,,,,,
"79(1,G7)",Unknown79,63,71,53,74,75,70,63,82,68,619,,,,,
"80(1,G8)",Unknown80,72,63,46,65,63,65,67,74,55,570,,,,,
"81(1,G9)",Unknown81,52,62,35,52,42,36,51,70,46,446,,,,,
"82(1,G10)",Unknown82,63,75,60,60,59,74,57,81,50,579,,,,,
"83(1,G11)",Unknown83,80,88,63,68,52,70,65,95,58,639,,,,,
"84(1,G12)",Unknown84,58,74,55,74,58,64,55,77,51,566,,,,,
"85(1,H1)",Unknown85,61,69,42,59,63,69,53,84,67,567,,,,,
"86(1,H2)",Unknown86,64,64,56,55,62,40,65,64,56,526,,,,,
"87(1,H3)",Unknown87,64,72,61,60,54,39,65,69,55,539,,,,,
